traceid,activity,timestamp
2073,R,2021-06-10 13:04:40.000
2073,S,2021-06-11 12:54:50.000
2073,T,2021-06-14 12:15:20.000
2073,U,2021-06-15 10:38:00.000
2073,END,2021-06-15 10:38:00.000
2074,START,2021-06-07 06:45:30.000
2074,F,2021-06-07 12:28:50.000
2074,G,2021-06-08 12:45:10.000
2074,H,2021-06-09 12:58:30.000
2074,I,2021-06-10 13:04:20.000
2074,M,2021-06-11 12:54:30.000
2074,Q,2021-06-11 12:54:38.044
2074,O,2021-06-11 12:54:42.824
2074,P,2021-06-11 12:54:43.662
2074,N,2021-06-11 12:54:44.017
2074,R,2021-06-14 12:15:10.000
2074,S,2021-06-15 10:37:50.000
2074,T,2021-06-16 07:07:30.000
2074,U,2021-06-16 09:09:10.000
2074,END,2021-06-16 09:09:10.000
2075,START,2021-06-07 06:45:40.000
2075,F,2021-06-07 12:29:10.000
2075,G,2021-06-08 12:45:40.000
2075,H,2021-06-09 12:59:00.000
2075,I,2021-06-10 13:04:50.000
2075,M,2021-06-11 12:55:00.000
2075,N,2021-06-11 12:55:09.621
2075,O,2021-06-11 12:55:10.065
2075,P,2021-06-11 12:55:13.667
2075,Q,2021-06-11 12:55:15.514
2075,R,2021-06-14 12:15:40.000
2075,S,2021-06-15 10:38:20.000
2075,T,2021-06-16 07:07:40.000
2075,U,2021-06-16 09:09:20.000
2075,END,2021-06-16 09:09:20.000
2076,START,2021-06-07 06:45:50.000
2076,F,2021-06-07 12:29:30.000
2076,L,2021-06-08 12:46:00.000
2076,M,2021-06-09 12:59:10.000
2076,O,2021-06-09 12:59:15.705
2076,N,2021-06-09 12:59:17.382
2076,Q,2021-06-09 12:59:20.811
2076,P,2021-06-09 12:59:21.679
2076,R,2021-06-10 13:05:20.000
2076,S,2021-06-11 12:55:30.000
2076,T,2021-06-14 12:16:00.000
2076,U,2021-06-15 10:38:30.000
2076,END,2021-06-15 10:38:30.000
2077,START,2021-06-07 06:46:00.000
2077,F,2021-06-07 12:29:50.000
2077,G,2021-06-08 12:46:20.000
2077,M,2021-06-09 12:59:40.000
2077,Q,2021-06-09 12:59:46.406
2077,O,2021-06-09 12:59:50.152
2077,P,2021-06-09 12:59:50.420
2077,N,2021-06-09 12:59:56.917
2077,R,2021-06-10 13:05:40.000
2077,S,2021-06-11 12:55:40.000
2077,T,2021-06-14 12:16:10.000
2077,U,2021-06-15 10:38:40.000
2077,END,2021-06-15 10:38:40.000
2078,START,2021-06-07 06:46:10.000
2078,F,2021-06-07 12:30:00.000
2078,L,2021-06-08 12:46:30.000
2078,M,2021-06-09 12:59:50.000
2078,P,2021-06-09 13:00:04.341
2078,Q,2021-06-09 13:00:04.857
2078,O,2021-06-09 13:00:08.275
2078,N,2021-06-09 13:00:11.281
2078,R,2021-06-10 13:06:10.000
2078,S,2021-06-11 12:56:10.000
2078,T,2021-06-14 12:16:40.000
2078,U,2021-06-15 10:39:10.000
2078,END,2021-06-15 10:39:10.000
2079,START,2021-06-07 06:46:20.000
2079,F,2021-06-07 12:30:30.000
2079,G,2021-06-08 12:47:00.000
2079,M,2021-06-09 13:00:20.000
2079,O,2021-06-09 13:00:22.665
2079,P,2021-06-09 13:00:25.727
2079,Q,2021-06-09 13:00:25.842
2079,N,2021-06-09 13:00:30.467
2079,R,2021-06-10 13:06:30.000
2079,S,2021-06-11 12:56:30.000
2079,T,2021-06-14 12:16:50.000
2079,U,2021-06-15 10:39:20.000
2079,END,2021-06-15 10:39:20.000
2080,START,2021-06-07 06:46:30.000
2080,F,2021-06-07 12:30:50.000
2080,G,2021-06-08 12:47:20.000
2080,H,2021-06-09 13:00:30.000
2080,I,2021-06-10 13:06:20.000
2080,M,2021-06-11 12:56:20.000
2080,P,2021-06-11 12:56:24.648
2080,Q,2021-06-11 12:56:29.727
2080,O,2021-06-11 12:56:31.553
2080,N,2021-06-11 12:56:39.176
2080,R,2021-06-14 12:17:00.000
2080,S,2021-06-15 10:39:30.000
2080,T,2021-06-16 07:08:10.000
2080,U,2021-06-16 09:09:30.000
2080,END,2021-06-16 09:09:30.000
2081,START,2021-06-07 06:46:40.000
2081,F,2021-06-07 12:31:10.000
2081,G,2021-06-08 12:47:40.000
2081,M,2021-06-09 13:00:50.000
2081,P,2021-06-09 13:00:55.343
2081,Q,2021-06-09 13:00:57.044
2081,N,2021-06-09 13:01:05.700
2081,O,2021-06-09 13:01:14.515
2081,R,2021-06-10 13:07:00.000
2081,S,2021-06-11 12:56:50.000
2081,T,2021-06-14 12:17:20.000
2081,U,2021-06-15 10:39:50.000
2081,END,2021-06-15 10:39:50.000
2082,START,2021-06-07 06:46:50.000
2082,F,2021-06-07 12:31:30.000
2082,J,2021-06-08 12:48:00.000
2082,K,2021-06-09 13:01:10.000
2082,M,2021-06-10 13:06:50.000
2082,Q,2021-06-10 13:06:54.479
2082,P,2021-06-10 13:06:54.934
2082,O,2021-06-10 13:07:04.624
2082,N,2021-06-10 13:07:06.785
2082,R,2021-06-11 12:57:00.000
2082,S,2021-06-14 12:17:30.000
2082,T,2021-06-15 10:40:00.000
2082,U,2021-06-16 07:08:20.000
2082,END,2021-06-16 07:08:20.000
2083,START,2021-06-07 06:47:00.000
2083,F,2021-06-07 12:31:50.000
2083,J,2021-06-08 12:48:20.000
2083,K,2021-06-09 13:01:20.000
2083,M,2021-06-10 13:07:10.000
2083,O,2021-06-10 13:07:16.830
2083,Q,2021-06-10 13:07:17.252
2083,P,2021-06-10 13:07:20.448
2083,N,2021-06-10 13:07:25.640
2083,R,2021-06-11 12:57:20.000
2083,S,2021-06-14 12:17:50.000
2083,T,2021-06-15 10:40:20.000
2083,U,2021-06-16 07:08:30.000
2083,END,2021-06-16 07:08:30.000
2084,START,2021-06-07 06:47:10.000
2084,F,2021-06-07 12:32:00.000
2084,L,2021-06-08 12:48:30.000
2084,M,2021-06-09 13:01:40.000
2084,P,2021-06-09 13:01:45.160
2084,O,2021-06-09 13:01:46.329
2084,Q,2021-06-09 13:01:49.861
2084,N,2021-06-09 13:01:55.286
2084,R,2021-06-10 13:07:50.000
2084,S,2021-06-11 12:57:40.000
2084,T,2021-06-14 12:18:10.000
2084,U,2021-06-15 10:40:30.000
2084,END,2021-06-15 10:40:30.000
2085,START,2021-06-07 06:47:20.000
2085,F,2021-06-07 12:32:30.000
2085,G,2021-06-08 12:49:00.000
2085,M,2021-06-09 13:02:10.000
2085,O,2021-06-09 13:02:18.822
2085,N,2021-06-09 13:02:18.868
2085,Q,2021-06-09 13:02:20.061
2085,P,2021-06-09 13:02:22.968
2085,R,2021-06-10 13:08:20.000
2085,S,2021-06-11 12:58:00.000
2085,T,2021-06-14 12:18:30.000
2085,U,2021-06-15 10:40:40.000
2085,END,2021-06-15 10:40:40.000
2086,START,2021-06-07 06:47:30.000
2086,F,2021-06-07 12:32:50.000
2086,J,2021-06-08 12:49:20.000
2086,K,2021-06-09 13:02:20.000
2086,M,2021-06-10 13:08:10.000
2086,P,2021-06-10 13:08:13.552
2086,O,2021-06-10 13:08:14.302
2086,N,2021-06-10 13:08:19.597
2086,Q,2021-06-10 13:08:27.049
2086,R,2021-06-11 12:58:10.000
2086,S,2021-06-14 12:18:40.000
2086,T,2021-06-15 10:40:50.000
2086,U,2021-06-16 07:08:40.000
2086,END,2021-06-16 07:08:40.000
2087,START,2021-06-07 06:47:40.000
2087,F,2021-06-07 12:33:10.000
2087,G,2021-06-08 12:49:40.000
2087,M,2021-06-09 13:02:40.000
2087,N,2021-06-09 13:02:47.385
2087,P,2021-06-09 13:02:50.346
2087,O,2021-06-09 13:02:55.360
2087,Q,2021-06-09 13:02:56.148
2087,R,2021-06-10 13:08:50.000
2087,S,2021-06-11 12:58:40.000
2087,T,2021-06-14 12:19:10.000
2087,U,2021-06-15 10:41:00.000
2087,END,2021-06-15 10:41:00.000
2088,START,2021-06-07 06:47:50.000
2088,F,2021-06-07 12:33:30.000
2088,L,2021-06-08 12:50:00.000
2088,M,2021-06-09 13:03:00.000
2088,P,2021-06-09 13:03:09.913
2088,N,2021-06-09 13:03:10.542
2088,O,2021-06-09 13:03:14.045
2088,Q,2021-06-09 13:03:15.526
2088,R,2021-06-10 13:09:10.000
2088,S,2021-06-11 12:59:00.000
2088,T,2021-06-14 12:19:30.000
2088,U,2021-06-15 10:41:10.000
2088,END,2021-06-15 10:41:10.000
2089,START,2021-06-07 06:48:00.000
2089,F,2021-06-07 12:33:50.000
2089,J,2021-06-08 12:50:20.000
2089,K,2021-06-09 13:03:30.000
2089,M,2021-06-10 13:09:20.000
2089,N,2021-06-10 13:09:29.569
2089,P,2021-06-10 13:09:30.393
2089,Q,2021-06-10 13:09:30.761
2089,O,2021-06-10 13:09:30.769
2089,R,2021-06-11 12:59:20.000
2089,S,2021-06-14 12:19:50.000
2089,T,2021-06-15 10:41:30.000
2089,U,2021-06-16 07:08:50.000
2089,END,2021-06-16 07:08:50.000
2090,START,2021-06-07 06:48:10.000
2090,F,2021-06-07 12:34:10.000
2090,J,2021-06-08 12:50:30.000
2090,K,2021-06-09 13:03:40.000
2090,M,2021-06-10 13:09:40.000
2090,O,2021-06-10 13:09:42.710
2090,Q,2021-06-10 13:09:50.576
2090,P,2021-06-10 13:09:51.146
2090,N,2021-06-10 13:09:54.829
2090,R,2021-06-11 12:59:40.000
2090,S,2021-06-14 12:20:00.000
2090,T,2021-06-15 10:41:40.000
2090,U,2021-06-16 07:09:00.000
2090,END,2021-06-16 07:09:00.000
2091,START,2021-06-07 06:48:20.000
2091,F,2021-06-07 12:34:30.000
2091,L,2021-06-08 12:51:00.000
2091,M,2021-06-09 13:04:00.000
2091,O,2021-06-09 13:04:04.899
2091,P,2021-06-09 13:04:06.914
2091,Q,2021-06-09 13:04:09.815
2091,N,2021-06-09 13:04:12.568
2091,R,2021-06-10 13:10:10.000
2091,S,2021-06-11 13:00:00.000
2091,T,2021-06-14 12:20:20.000
2091,U,2021-06-15 10:41:50.000
2091,END,2021-06-15 10:41:50.000
2092,START,2021-06-07 06:48:30.000
2092,F,2021-06-07 12:34:50.000
2092,L,2021-06-08 12:51:20.000
2092,M,2021-06-09 13:04:20.000
2092,P,2021-06-09 13:04:24.781
2092,Q,2021-06-09 13:04:25.895
2092,O,2021-06-09 13:04:28.136
2092,N,2021-06-09 13:04:30.660
2092,R,2021-06-10 13:10:30.000
2092,S,2021-06-11 13:00:20.000
2092,T,2021-06-14 12:20:40.000
2092,U,2021-06-15 10:42:00.000
2092,END,2021-06-15 10:42:00.000
2093,START,2021-06-07 06:48:40.000
2093,F,2021-06-07 12:35:10.000
2093,J,2021-06-08 12:51:40.000
2093,K,2021-06-09 13:04:50.000
2093,M,2021-06-10 13:10:40.000
2093,O,2021-06-10 13:10:43.895
2093,N,2021-06-10 13:10:49.586
2093,P,2021-06-10 13:10:49.929
2093,Q,2021-06-10 13:10:53.847
2093,R,2021-06-11 13:00:40.000
2093,S,2021-06-14 12:21:00.000
2093,T,2021-06-15 10:42:20.000
2093,U,2021-06-16 07:09:10.000
2093,END,2021-06-16 07:09:10.000
2094,START,2021-06-07 06:48:50.000
2094,F,2021-06-07 12:35:30.000
2094,G,2021-06-08 12:52:00.000
2094,M,2021-06-09 13:05:10.000
2094,O,2021-06-09 13:05:17.426
2094,P,2021-06-09 13:05:20.090
2094,Q,2021-06-09 13:05:21.460
2094,N,2021-06-09 13:05:27.489
2094,R,2021-06-10 13:11:20.000
2094,S,2021-06-11 13:01:00.000
2094,T,2021-06-14 12:21:20.000
2094,U,2021-06-15 10:42:40.000
2094,END,2021-06-15 10:42:40.000
2095,START,2021-06-07 06:49:00.000
2095,F,2021-06-07 12:35:50.000
2095,J,2021-06-08 12:52:20.000
2095,K,2021-06-09 13:05:20.000
2095,M,2021-06-10 13:11:10.000
2095,O,2021-06-10 13:11:13.025
2095,N,2021-06-10 13:11:16.125
2095,Q,2021-06-10 13:11:24.222
2095,P,2021-06-10 13:11:28.797
2095,R,2021-06-11 13:01:10.000
2095,S,2021-06-14 12:21:30.000
2095,T,2021-06-15 10:42:50.000
2095,U,2021-06-16 07:09:20.000
2095,END,2021-06-16 07:09:20.000
2096,START,2021-06-07 06:49:10.000
2096,F,2021-06-07 12:36:10.000
2096,L,2021-06-08 12:52:40.000
2096,M,2021-06-09 13:05:50.000
2096,P,2021-06-09 13:05:54.569
2096,O,2021-06-09 13:05:55.254
2096,N,2021-06-09 13:05:58.782
2096,Q,2021-06-09 13:06:02.722
2096,R,2021-06-10 13:12:00.000
2096,S,2021-06-11 13:01:40.000
2096,T,2021-06-14 12:22:00.000
2096,U,2021-06-15 10:43:20.000
2096,END,2021-06-15 10:43:20.000
2097,START,2021-06-07 06:49:20.000
2097,F,2021-06-07 12:36:30.000
2097,J,2021-06-08 12:52:50.000
2097,K,2021-06-09 13:06:00.000
2097,M,2021-06-10 13:11:50.000
2097,N,2021-06-10 13:11:52.581
2097,P,2021-06-10 13:12:01.507
2097,O,2021-06-10 13:12:01.912
2097,Q,2021-06-10 13:12:08.886
2097,R,2021-06-11 13:01:50.000
2097,S,2021-06-14 12:22:10.000
2097,T,2021-06-15 10:43:30.000
2097,U,2021-06-16 07:09:40.000
2097,END,2021-06-16 07:09:40.000
2098,START,2021-06-07 06:49:30.000
2098,F,2021-06-07 12:36:50.000
2098,J,2021-06-08 12:53:20.000
2098,K,2021-06-09 13:06:30.000
2098,M,2021-06-10 13:12:20.000
2098,P,2021-06-10 13:12:31.014
2098,N,2021-06-10 13:12:34.708
2098,Q,2021-06-10 13:12:35.369
2098,O,2021-06-10 13:12:36.904
2098,R,2021-06-11 13:02:10.000
2098,S,2021-06-14 12:22:20.000
2098,T,2021-06-15 10:43:40.000
2098,U,2021-06-16 07:09:50.000
2098,END,2021-06-16 07:09:50.000
2099,START,2021-06-07 06:49:40.000
2099,F,2021-06-07 12:37:10.000
2099,G,2021-06-08 12:53:40.000
2099,M,2021-06-09 13:06:50.000
2099,P,2021-06-09 13:06:55.559
2099,N,2021-06-09 13:06:58.433
2099,O,2021-06-09 13:06:59.376
2099,Q,2021-06-09 13:07:03.928
2099,R,2021-06-10 13:12:50.000
2099,S,2021-06-11 13:02:20.000
2099,T,2021-06-14 12:22:30.000
2099,U,2021-06-15 10:43:50.000
2099,END,2021-06-15 10:43:50.000
2100,START,2021-06-07 06:49:50.000
2100,F,2021-06-07 12:37:30.000
2100,J,2021-06-08 12:53:50.000
2100,K,2021-06-09 13:07:00.000
2100,M,2021-06-10 13:12:40.000
2100,P,2021-06-10 13:12:50.344
2100,N,2021-06-10 13:12:53.208
2100,Q,2021-06-10 13:12:54.414
2100,O,2021-06-10 13:13:06.079
2100,R,2021-06-11 13:02:40.000
2100,S,2021-06-14 12:22:50.000
2100,T,2021-06-15 10:44:10.000
2100,U,2021-06-16 07:10:10.000
2100,END,2021-06-16 07:10:10.000
2101,START,2021-06-07 06:50:00.000
2101,F,2021-06-07 12:37:50.000
2101,J,2021-06-08 12:54:10.000
2101,K,2021-06-09 13:07:20.000
2101,M,2021-06-10 13:13:00.000
2101,Q,2021-06-10 13:13:11.601
2101,N,2021-06-10 13:13:12.983
2101,O,2021-06-10 13:13:16.054
2101,P,2021-06-10 13:13:18.335
2101,R,2021-06-11 13:03:00.000
2101,S,2021-06-14 12:23:10.000
2101,T,2021-06-15 10:44:30.000
2101,U,2021-06-16 07:10:30.000
2101,END,2021-06-16 07:10:30.000
2102,START,2021-06-07 06:50:10.000
2102,F,2021-06-07 12:38:10.000
2102,L,2021-06-08 12:54:20.000
2102,M,2021-06-09 13:07:30.000
2102,O,2021-06-09 13:07:35.971
2102,Q,2021-06-09 13:07:40.103
2102,P,2021-06-09 13:07:42.815
2102,N,2021-06-09 13:07:46.864
2102,R,2021-06-10 13:13:30.000
2102,S,2021-06-11 13:03:20.000
2102,T,2021-06-14 12:23:20.000
2102,U,2021-06-15 10:44:40.000
2102,END,2021-06-15 10:44:40.000
2103,START,2021-06-07 06:50:20.000
2103,F,2021-06-07 12:38:30.000
2103,G,2021-06-08 12:54:50.000
2103,H,2021-06-09 13:08:00.000
2103,I,2021-06-10 13:13:40.000
2103,M,2021-06-11 13:03:30.000
2103,Q,2021-06-11 13:03:38.493
2103,O,2021-06-11 13:03:41.311
2103,N,2021-06-11 13:03:41.329
2103,P,2021-06-11 13:03:42.502
2103,R,2021-06-14 12:23:40.000
2103,S,2021-06-15 10:45:00.000
2103,T,2021-06-16 07:10:40.000
2103,U,2021-06-16 09:09:50.000
2103,END,2021-06-16 09:09:50.000
2104,START,2021-06-07 06:50:30.000
2104,F,2021-06-07 12:38:40.000
2104,L,2021-06-08 12:55:00.000
2104,M,2021-06-09 13:08:10.000
2104,O,2021-06-09 13:08:16.241
2104,Q,2021-06-09 13:08:17.120
2104,P,2021-06-09 13:08:21.653
2104,N,2021-06-09 13:08:23.135
2104,R,2021-06-10 13:14:00.000
2104,S,2021-06-11 13:03:50.000
2104,T,2021-06-14 12:23:50.000
2104,U,2021-06-15 10:45:10.000
2104,END,2021-06-15 10:45:10.000
2105,START,2021-06-07 06:50:40.000
2105,F,2021-06-07 12:39:10.000
2105,L,2021-06-08 12:55:30.000
2105,M,2021-06-09 13:08:40.000
2105,O,2021-06-09 13:08:46.993
2105,N,2021-06-09 13:08:49.552
2105,P,2021-06-09 13:08:54.268
2105,Q,2021-06-09 13:08:55.320
2105,R,2021-06-10 13:14:40.000
2105,S,2021-06-11 13:04:10.000
2105,T,2021-06-14 12:24:10.000
2105,U,2021-06-15 10:45:30.000
2105,END,2021-06-15 10:45:30.000
2106,START,2021-06-07 06:50:50.000
2106,F,2021-06-07 12:39:30.000
2106,J,2021-06-08 12:55:50.000
2106,K,2021-06-09 13:08:50.000
2106,M,2021-06-10 13:14:30.000
2106,N,2021-06-10 13:14:36.011
2106,O,2021-06-10 13:14:39.882
2106,Q,2021-06-10 13:14:41.243
2106,P,2021-06-10 13:14:44.798
2106,R,2021-06-11 13:04:20.000
2106,S,2021-06-14 12:24:20.000
2106,T,2021-06-15 10:45:40.000
2106,U,2021-06-16 07:11:00.000
2106,END,2021-06-16 07:11:00.000
2107,START,2021-06-07 06:51:00.000
2107,F,2021-06-07 12:39:50.000
2107,G,2021-06-08 12:56:10.000
2107,H,2021-06-09 13:09:10.000
2107,I,2021-06-10 13:15:00.000
2107,M,2021-06-11 13:04:40.000
2107,P,2021-06-11 13:04:50.265
2107,O,2021-06-11 13:04:52.014
2107,Q,2021-06-11 13:04:52.721
2107,N,2021-06-11 13:04:53.495
2107,R,2021-06-14 12:24:50.000
2107,S,2021-06-15 10:45:50.000
2107,T,2021-06-16 07:11:10.000
2107,S,2021-06-16 09:10:10.000
2107,T,2021-06-16 09:47:00.000
2107,U,2021-06-16 09:52:40.000
2107,END,2021-06-16 09:52:40.000
2108,START,2021-06-07 06:51:10.000
2108,F,2021-06-07 12:40:00.000
2108,G,2021-06-08 12:56:20.000
2108,H,2021-06-09 13:09:30.000
2108,I,2021-06-10 13:15:20.000
2108,M,2021-06-11 13:05:00.000
2108,Q,2021-06-11 13:05:00.110
2108,P,2021-06-11 13:05:04.190
2108,N,2021-06-11 13:05:10.031
2108,O,2021-06-11 13:05:10.833
2108,R,2021-06-14 12:25:10.000
2108,S,2021-06-15 10:46:10.000
2108,T,2021-06-16 07:11:20.000
2108,U,2021-06-16 09:10:20.000
2108,END,2021-06-16 09:10:20.000
2109,START,2021-06-07 06:51:20.000
2109,F,2021-06-07 12:40:30.000
2109,J,2021-06-08 12:56:50.000
2109,K,2021-06-09 13:10:00.000
2109,M,2021-06-10 13:15:50.000
2109,O,2021-06-10 13:15:56.293
2109,P,2021-06-10 13:15:57.471
2109,N,2021-06-10 13:15:59.591
2109,Q,2021-06-10 13:16:02.454
2109,R,2021-06-11 13:05:20.000
2109,S,2021-06-14 12:25:20.000
2109,T,2021-06-15 10:46:20.000
2109,U,2021-06-16 07:11:30.000
2109,END,2021-06-16 07:11:30.000
2110,START,2021-06-07 06:51:30.000
2110,F,2021-06-07 12:40:50.000
2110,J,2021-06-08 12:57:10.000
2110,K,2021-06-09 13:10:20.000
2110,M,2021-06-10 13:16:00.000
2110,P,2021-06-10 13:16:08.038
2110,Q,2021-06-10 13:16:08.703
2110,O,2021-06-10 13:16:09.222
2110,N,2021-06-10 13:16:10.080
2110,R,2021-06-11 13:05:40.000
2110,S,2021-06-14 12:25:40.000
2110,T,2021-06-15 10:46:40.000
2110,U,2021-06-16 07:11:40.000
2110,END,2021-06-16 07:11:40.000
2111,START,2021-06-07 06:51:40.000
2111,F,2021-06-07 12:41:10.000
2111,G,2021-06-08 12:57:30.000
2111,H,2021-06-09 13:10:40.000
2111,I,2021-06-10 13:16:30.000
2111,M,2021-06-11 13:06:00.000
2111,N,2021-06-11 13:06:04.511
2111,O,2021-06-11 13:06:07.651
2111,Q,2021-06-11 13:06:10.617
2111,P,2021-06-11 13:06:14.261
2111,R,2021-06-14 12:26:10.000
2111,S,2021-06-15 10:47:00.000
2111,T,2021-06-16 07:12:00.000
2111,U,2021-06-16 09:10:30.000
2111,END,2021-06-16 09:10:30.000
2112,START,2021-06-07 06:51:50.000
2112,F,2021-06-07 12:41:30.000
2112,L,2021-06-08 12:57:50.000
2112,M,2021-06-09 13:10:50.000
2112,O,2021-06-09 13:10:57.297
2112,P,2021-06-09 13:10:57.384
2112,Q,2021-06-09 13:10:58.743
2112,N,2021-06-09 13:11:03.308
2112,R,2021-06-10 13:16:50.000
2112,S,2021-06-11 13:06:20.000
2112,T,2021-06-14 12:26:20.000
2112,U,2021-06-15 10:47:10.000
2112,END,2021-06-15 10:47:10.000
2113,START,2021-06-07 06:52:00.000
2113,F,2021-06-07 12:41:50.000
2113,J,2021-06-08 12:58:10.000
2113,K,2021-06-09 13:11:10.000
2113,M,2021-06-10 13:17:00.000
2113,N,2021-06-10 13:17:03.891
2113,Q,2021-06-10 13:17:05.289
2113,P,2021-06-10 13:17:11.156
2113,O,2021-06-10 13:17:18.636
2113,R,2021-06-11 13:06:40.000
2113,S,2021-06-14 12:26:40.000
2113,T,2021-06-15 10:47:20.000
2113,U,2021-06-16 07:12:10.000
2113,END,2021-06-16 07:12:10.000
2114,START,2021-06-07 06:52:10.000
2114,F,2021-06-07 12:42:10.000
2114,J,2021-06-08 12:58:30.000
2114,K,2021-06-09 13:11:30.000
2114,M,2021-06-10 13:17:20.000
2114,Q,2021-06-10 13:17:25.663
2114,O,2021-06-10 13:17:27.236
2114,P,2021-06-10 13:17:31.449
2114,N,2021-06-10 13:17:36.206
2114,R,2021-06-11 13:07:00.000
2114,S,2021-06-14 12:27:00.000
2114,T,2021-06-15 10:47:30.000
2114,U,2021-06-16 07:12:20.000
2114,END,2021-06-16 07:12:20.000
2115,START,2021-06-07 06:52:20.000
2115,F,2021-06-07 12:42:30.000
2115,J,2021-06-08 12:58:50.000
2115,K,2021-06-09 13:11:50.000
2115,M,2021-06-10 13:17:40.000
2115,N,2021-06-10 13:17:47.372
2115,O,2021-06-10 13:17:50.042
2115,P,2021-06-10 13:17:51.422
2115,Q,2021-06-10 13:17:54.859
2115,R,2021-06-11 13:07:20.000
2115,S,2021-06-14 12:27:20.000
2115,T,2021-06-15 10:47:40.000
2115,U,2021-06-16 07:12:30.000
2115,END,2021-06-16 07:12:30.000
2116,START,2021-06-07 06:52:30.000
2116,F,2021-06-07 12:42:50.000
2116,L,2021-06-08 12:59:10.000
2116,M,2021-06-09 13:12:20.000
2116,Q,2021-06-09 13:12:25.435
2116,P,2021-06-09 13:12:28.838
2116,O,2021-06-09 13:12:28.964
2116,N,2021-06-09 13:12:30.932
2116,R,2021-06-10 13:18:00.000
2116,S,2021-06-11 13:07:30.000
2116,T,2021-06-14 12:27:30.000
2116,U,2021-06-15 10:47:50.000
2116,END,2021-06-15 10:47:50.000
2117,START,2021-06-07 06:52:40.000
2117,F,2021-06-07 12:43:10.000
2117,G,2021-06-08 12:59:30.000
2117,M,2021-06-09 13:12:30.000
2117,O,2021-06-09 13:12:38.506
2117,N,2021-06-09 13:12:39.300
2117,P,2021-06-09 13:12:41.896
2117,Q,2021-06-09 13:12:47.337
2117,R,2021-06-10 13:18:20.000
2117,S,2021-06-11 13:07:50.000
2117,T,2021-06-14 12:27:50.000
2117,U,2021-06-15 10:48:00.000
2117,END,2021-06-15 10:48:00.000
2118,START,2021-06-07 06:52:50.000
2118,F,2021-06-07 12:43:30.000
2118,L,2021-06-08 12:59:40.000
2118,M,2021-06-09 13:12:50.000
2118,P,2021-06-09 13:12:54.676
2118,N,2021-06-09 13:13:01.112
2118,O,2021-06-09 13:13:02.892
2118,Q,2021-06-09 13:13:03.110
2118,R,2021-06-10 13:18:40.000
2118,S,2021-06-11 13:08:10.000
2118,T,2021-06-14 12:28:00.000
2118,U,2021-06-15 10:48:10.000
2118,END,2021-06-15 10:48:10.000
2119,START,2021-06-07 06:53:00.000
2119,F,2021-06-07 12:43:50.000
2119,G,2021-06-08 13:00:10.000
2119,H,2021-06-09 13:13:10.000
2119,I,2021-06-10 13:18:50.000
2119,M,2021-06-11 13:08:20.000
2119,N,2021-06-11 13:08:22.843
2119,Q,2021-06-11 13:08:28.457
2119,O,2021-06-11 13:08:30.892
2119,P,2021-06-11 13:08:35.300
2119,R,2021-06-14 12:28:20.000
2119,S,2021-06-15 10:48:20.000
2119,T,2021-06-16 07:12:40.000
2119,U,2021-06-16 09:10:40.000
2119,END,2021-06-16 09:10:40.000
2120,START,2021-06-07 06:53:10.000
2120,F,2021-06-07 12:44:10.000
2120,L,2021-06-08 13:00:20.000
2120,M,2021-06-09 13:13:30.000
2120,O,2021-06-09 13:13:35.319
2120,N,2021-06-09 13:13:38.792
2120,P,2021-06-09 13:13:43.793
2120,Q,2021-06-09 13:13:44.912
2120,R,2021-06-10 13:19:20.000
2120,S,2021-06-11 13:08:50.000
2120,T,2021-06-14 12:28:30.000
2120,U,2021-06-15 10:48:30.000
2120,END,2021-06-15 10:48:30.000
2121,START,2021-06-07 06:53:20.000
2121,F,2021-06-07 12:44:30.000
2121,G,2021-06-08 13:00:50.000
2121,M,2021-06-09 13:14:00.000
2121,P,2021-06-09 13:14:02.473
2121,N,2021-06-09 13:14:03.716
2121,O,2021-06-09 13:14:08.867
2121,Q,2021-06-09 13:14:11.181
2121,R,2021-06-10 13:19:40.000
2121,S,2021-06-11 13:09:00.000
2121,T,2021-06-14 12:28:40.000
2121,U,2021-06-15 10:48:40.000
2121,END,2021-06-15 10:48:40.000
2122,START,2021-06-07 06:53:30.000
2122,F,2021-06-07 12:44:50.000
2122,J,2021-06-08 13:01:10.000
2122,K,2021-06-09 13:14:20.000
2122,M,2021-06-10 13:19:50.000
2122,O,2021-06-10 13:19:57.376
2122,Q,2021-06-10 13:19:59.583
2122,P,2021-06-10 13:20:01.261
2122,N,2021-06-10 13:20:02.725
2122,R,2021-06-11 13:09:30.000
2122,S,2021-06-14 12:29:10.000
2122,T,2021-06-15 10:49:10.000
2122,U,2021-06-16 07:13:10.000
2122,END,2021-06-16 07:13:10.000
2123,START,2021-06-07 06:53:40.000
2123,F,2021-06-07 12:45:10.000
2123,J,2021-06-08 13:01:30.000
2123,K,2021-06-09 13:14:40.000
2123,M,2021-06-10 13:20:10.000
2123,P,2021-06-10 13:20:16.267
2123,O,2021-06-10 13:20:19.115
2123,Q,2021-06-10 13:20:21.434
2123,N,2021-06-10 13:20:24.195
2123,R,2021-06-11 13:09:50.000
2123,S,2021-06-14 12:29:30.000
2123,T,2021-06-15 10:49:30.000
2123,U,2021-06-16 07:13:20.000
2123,END,2021-06-16 07:13:20.000
2124,START,2021-06-07 06:53:50.000
2124,F,2021-06-07 12:45:20.000
2124,G,2021-06-08 13:01:40.000
2124,M,2021-06-09 13:14:50.000
